log10_conc_M,response
-10.95,18.5
-10.715,86.4
-10.423,18.5
-10.113,126.5
-9.82,86.4
-9.176,463.0
-8.548,697.5
-7.937,836.4
-6.724,898.1
-6.113,941.4
-5.803,1027.8
-5.485,972.2
