log10_conc_M,response
-10.996,0.0
-10.527,0.0
-10.234,0.0
-9.916,0.0
-9.322,0.0
-8.435,0.0
-7.833,0.0
-7.255,0.0
-6.653,0.0
-6.335,0.0
-6.067,0.0
