log10_conc_M,response
-11.004,6.2
-10.527,105.3
-10.234,185.8
-9.916,303.4
-9.322,792.6
-9.029,1102.2
-8.435,1678.0
-7.841,1931.9
-7.255,2123.8
-6.661,2185.8
-6.36,2154.8
-6.067,2031.0
